Date,Name,Category,Type,Amount,Notes,Created,January,February,March,April,May,June,July,August,September,October,November,December
"April 8, 2024",Nước,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),65000,,"April 7, 2024 2:01 PM",0,0,0,65000,0,0,0,0,0,0,0,0
"April 7, 2024",Đi chợ,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),430000,,"April 7, 2024 2:01 PM",0,0,0,430000,0,0,0,0,0,0,0,0
"April 8, 2024",Cà phê Passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),50000,,"April 8, 2024 9:07 AM",0,0,0,50000,0,0,0,0,0,0,0,0
"April 8, 2024",Bún + gía,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),13000,,"April 8, 2024 9:08 AM",0,0,0,13000,0,0,0,0,0,0,0,0
"April 9, 2024","Chè ",Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Lãng phí (Wasted) (https://www.notion.so/L-ng-ph-Wasted-072aa5468ba548e3a634e90258b6a4cc?pvs=21),30000,,"April 9, 2024 2:17 PM",0,0,0,30000,0,0,0,0,0,0,0,0
,,,,,,"April 9, 2024 8:29 PM",0,0,0,0,0,0,0,0,0,0,0,0
"April 9, 2024",Nước mía,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Lãng phí (Wasted) (https://www.notion.so/L-ng-ph-Wasted-072aa5468ba548e3a634e90258b6a4cc?pvs=21),12000,,"April 9, 2024 8:29 PM",0,0,0,12000,0,0,0,0,0,0,0,0
"April 9, 2024",Lotte (Trứng + Nước lau sàn+chố),Mua sắm (https://www.notion.so/Mua-s-m-d4dae4175a014e4ca1ec27da23dd373b?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),139000,,"April 9, 2024 8:30 PM",0,0,0,139000,0,0,0,0,0,0,0,0
"April 10, 2024",Cà phê passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),38000,,"April 10, 2024 3:45 PM",0,0,0,38000,0,0,0,0,0,0,0,0
"April 10, 2024",Internet,Hoá đơn - Thanh toán định kì (https://www.notion.so/Ho-n-Thanh-to-n-nh-k-69e6e15431934b5bb36651c0332101da?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),250000,,"April 10, 2024 3:46 PM",0,0,0,250000,0,0,0,0,0,0,0,0
"April 10, 2024",Trả tín dụng,Hoá đơn - Thanh toán định kì (https://www.notion.so/Ho-n-Thanh-to-n-nh-k-69e6e15431934b5bb36651c0332101da?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),4200000,,"April 10, 2024 3:47 PM",0,0,0,4200000,0,0,0,0,0,0,0,0
"April 10, 2024",Trái cây Lotte,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),332000,,"April 10, 2024 8:21 PM",0,0,0,332000,0,0,0,0,0,0,0,0
"April 11, 2024",Đổ xăng,Đi lại (https://www.notion.so/i-l-i-90e61bd171bc4d538722d78bea485584?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),50000,,"April 11, 2024 9:24 PM",0,0,0,50000,0,0,0,0,0,0,0,0
"April 11, 2024",Bún đậu,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),146000,,"April 11, 2024 9:25 PM",0,0,0,146000,0,0,0,0,0,0,0,0
"April 12, 2024",Chè,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),15000,,"April 13, 2024 12:19 AM",0,0,0,15000,0,0,0,0,0,0,0,0
"April 12, 2024",Cà phê Passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),25000,,"April 13, 2024 12:19 AM",0,0,0,25000,0,0,0,0,0,0,0,0
"April 13, 2024",Cà phê passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),50000,,"April 13, 2024 9:52 AM",0,0,0,50000,0,0,0,0,0,0,0,0
"April 13, 2024",Nước,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),65000,,"April 14, 2024 7:24 AM",0,0,0,65000,0,0,0,0,0,0,0,0
"April 13, 2024",Nem cuốn,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),134000,,"April 14, 2024 7:25 AM",0,0,0,134000,0,0,0,0,0,0,0,0
"April 15, 2024",LinkedIn Account,Other (https://www.notion.so/Other-a986c0546fd64d92af8b5fdf74a9f1c4?pvs=21),Lãng phí (Wasted) (https://www.notion.so/L-ng-ph-Wasted-072aa5468ba548e3a634e90258b6a4cc?pvs=21),750000,,"April 15, 2024 3:43 PM",0,0,0,750000,0,0,0,0,0,0,0,0
"April 14, 2024",Đi chợ,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),400000,,"April 15, 2024 3:43 PM",0,0,0,400000,0,0,0,0,0,0,0,0
"April 15, 2024",Bánh tráng trộn,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Lãng phí (Wasted) (https://www.notion.so/L-ng-ph-Wasted-072aa5468ba548e3a634e90258b6a4cc?pvs=21),35000,,"April 16, 2024 7:00 AM",0,0,0,35000,0,0,0,0,0,0,0,0
"April 15, 2024",Thuốc nhỏ mắt,Sức khoẻ (https://www.notion.so/S-c-kho-e0597c901e1948e780fec8fbaba7f052?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),61000,,"April 16, 2024 7:01 AM",0,0,0,61000,0,0,0,0,0,0,0,0
"April 16, 2024",Cà phê Passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),49000,,"April 16, 2024 11:36 AM",0,0,0,49000,0,0,0,0,0,0,0,0
"April 16, 2024",Đồ ăn Kenhbachau,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),292000,"Cơm cháy, kem","April 16, 2024 11:37 AM",0,0,0,292000,0,0,0,0,0,0,0,0
"April 17, 2024",Ăn sáng,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),33000,,"April 17, 2024 8:44 AM",0,0,0,33000,0,0,0,0,0,0,0,0
"April 17, 2024",Cà phê Passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),25000,,"April 17, 2024 8:44 AM",0,0,0,25000,0,0,0,0,0,0,0,0
"April 17, 2024",Kindle book,Giáo dục (https://www.notion.so/Gi-o-d-c-dfb222b500634e0e9d0fb389b495154a?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),5000,,"April 17, 2024 4:27 PM",0,0,0,5000,0,0,0,0,0,0,0,0
"April 17, 2024",Bún mắm miền tây,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),104000,,"April 18, 2024 7:58 AM",0,0,0,104000,0,0,0,0,0,0,0,0
"April 17, 2024",Chè,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Lãng phí (Wasted) (https://www.notion.so/L-ng-ph-Wasted-072aa5468ba548e3a634e90258b6a4cc?pvs=21),40000,,"April 18, 2024 7:59 AM",0,0,0,40000,0,0,0,0,0,0,0,0
"April 17, 2024",Rửa xe,Đi lại (https://www.notion.so/i-l-i-90e61bd171bc4d538722d78bea485584?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),30000,,"April 18, 2024 7:59 AM",0,0,0,30000,0,0,0,0,0,0,0,0
"April 18, 2024",Đi chợ,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),459000,,"April 18, 2024 9:32 PM",0,0,0,459000,0,0,0,0,0,0,0,0
"April 18, 2024",Trái cây,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),309000,,"April 18, 2024 9:32 PM",0,0,0,309000,0,0,0,0,0,0,0,0
"April 19, 2024",Ăn sáng bánh mì,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),20000,,"April 19, 2024 10:05 AM",0,0,0,20000,0,0,0,0,0,0,0,0
"April 19, 2024",Cà phê passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),19000,,"April 19, 2024 10:05 AM",0,0,0,19000,0,0,0,0,0,0,0,0
"April 19, 2024",Highland,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Lãng phí (Wasted) (https://www.notion.so/L-ng-ph-Wasted-072aa5468ba548e3a634e90258b6a4cc?pvs=21),55000,,"April 20, 2024 11:02 PM",0,0,0,55000,0,0,0,0,0,0,0,0
"April 20, 2024",Cà phê passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),25000,,"April 20, 2024 11:03 PM",0,0,0,25000,0,0,0,0,0,0,0,0
"April 20, 2024",Đi chợ,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),142000,,"April 20, 2024 11:03 PM",0,0,0,142000,0,0,0,0,0,0,0,0
"April 20, 2024",Mì tôm,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),10000,,"April 20, 2024 11:04 PM",0,0,0,10000,0,0,0,0,0,0,0,0
"April 20, 2024",Phở,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),40000,,"April 20, 2024 11:04 PM",0,0,0,40000,0,0,0,0,0,0,0,0
"April 20, 2024",Japani Matcha,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),141000,,"April 20, 2024 11:04 PM",0,0,0,141000,0,0,0,0,0,0,0,0
"April 21, 2024",Cà phê Passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),25000,,"April 22, 2024 9:58 AM",0,0,0,25000,0,0,0,0,0,0,0,0
"April 21, 2024",Đi chợ,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),14500,,"April 22, 2024 9:58 AM",0,0,0,14500,0,0,0,0,0,0,0,0
"April 22, 2024",Cà phê Passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),25000,,"April 22, 2024 10:00 AM",0,0,0,25000,0,0,0,0,0,0,0,0
"April 21, 2024",Đồ ăn ở quê,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),3000000,,"April 22, 2024 10:01 AM",0,0,0,3000000,0,0,0,0,0,0,0,0
"April 22, 2024",Cà phê muối,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),25000,,"April 23, 2024 2:04 PM",0,0,0,25000,0,0,0,0,0,0,0,0
"April 22, 2024",Rau,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),44000,,"April 23, 2024 2:05 PM",0,0,0,44000,0,0,0,0,0,0,0,0
"April 23, 2024",Đổ xăng,Đi lại (https://www.notion.so/i-l-i-90e61bd171bc4d538722d78bea485584?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),50000,,"April 23, 2024 2:05 PM",0,0,0,50000,0,0,0,0,0,0,0,0
"April 23, 2024",Cà phê Passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),60000,,"April 23, 2024 2:06 PM",0,0,0,60000,0,0,0,0,0,0,0,0
"April 23, 2024",Chụp hình passport,Other (https://www.notion.so/Other-a986c0546fd64d92af8b5fdf74a9f1c4?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),30000,,"April 23, 2024 2:06 PM",0,0,0,30000,0,0,0,0,0,0,0,0
"April 23, 2024",Nước,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),65000,,"April 23, 2024 2:07 PM",0,0,0,65000,0,0,0,0,0,0,0,0
"April 23, 2024",Nước ngọt,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Lãng phí (Wasted) (https://www.notion.so/L-ng-ph-Wasted-072aa5468ba548e3a634e90258b6a4cc?pvs=21),20000,,"April 23, 2024 8:33 PM",0,0,0,20000,0,0,0,0,0,0,0,0
"April 22, 2024",Giấy lọc cà phê,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),152000,,"April 23, 2024 8:33 PM",0,0,0,152000,0,0,0,0,0,0,0,0
"April 23, 2024",Bún,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),10000,,"April 23, 2024 8:34 PM",0,0,0,10000,0,0,0,0,0,0,0,0
"April 24, 2024",Ăn sáng,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),20000,,"April 24, 2024 8:48 AM",0,0,0,20000,0,0,0,0,0,0,0,0
"April 24, 2024",Cà phê passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),19000,,"April 24, 2024 8:48 AM",0,0,0,19000,0,0,0,0,0,0,0,0
"April 25, 2024",Cà phê passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),19000,,"April 25, 2024 8:55 AM",0,0,0,19000,0,0,0,0,0,0,0,0
"April 25, 2024",Dừa,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),16000,,"April 25, 2024 8:55 AM",0,0,0,16000,0,0,0,0,0,0,0,0
"April 25, 2024",Trà đen tóc,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),330000,,"April 25, 2024 8:55 AM",0,0,0,330000,0,0,0,0,0,0,0,0
"April 25, 2024",Cà phê hạt hummingbird,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),215000,,"April 25, 2024 9:50 PM",0,0,0,215000,0,0,0,0,0,0,0,0
"April 25, 2024",Vinmart,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),86000,"sữa chua, bò húc, cà chua","April 25, 2024 9:51 PM",0,0,0,86000,0,0,0,0,0,0,0,0
"April 26, 2024",Mì spagetti và chuối,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),84000,,"April 26, 2024 9:58 PM",0,0,0,84000,0,0,0,0,0,0,0,0
"April 26, 2024",Mít,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),34000,Lottte,"April 26, 2024 9:58 PM",0,0,0,34000,0,0,0,0,0,0,0,0
"April 27, 2024",Ăn sáng,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),68000,,"April 27, 2024 2:15 PM",0,0,0,68000,0,0,0,0,0,0,0,0
"April 27, 2024",Vé xem phim Lật mặt 7,Giải trí (https://www.notion.so/Gi-i-tr-a2c19c813ed640deabf3fecf04dfafe0?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),168000,,"April 27, 2024 2:15 PM",0,0,0,168000,0,0,0,0,0,0,0,0
"April 27, 2024",Rau,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),32000,,"April 27, 2024 2:16 PM",0,0,0,32000,0,0,0,0,0,0,0,0
"April 28, 2024",Bánh cuốn tây sơn,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),69000,,"April 28, 2024 7:52 AM",0,0,0,69000,0,0,0,0,0,0,0,0
"April 28, 2024",Gửi xe Lotte,Đi lại (https://www.notion.so/i-l-i-90e61bd171bc4d538722d78bea485584?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),5000,,"April 28, 2024 7:53 AM",0,0,0,5000,0,0,0,0,0,0,0,0
"April 28, 2024",Nước,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),65000,,"April 28, 2024 8:46 PM",0,0,0,65000,0,0,0,0,0,0,0,0
"April 28, 2024",Đi chợ + trái cây,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),32000,,"April 28, 2024 8:46 PM",0,0,0,32000,0,0,0,0,0,0,0,0
"April 28, 2024",Nước ép trái cây,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),35000,,"April 28, 2024 8:47 PM",0,0,0,35000,0,0,0,0,0,0,0,0
"April 29, 2024",Lotte,Mua sắm (https://www.notion.so/Mua-s-m-d4dae4175a014e4ca1ec27da23dd373b?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),546000,"Listerine, trái cây, sữa chua, bánh ngọt","April 30, 2024 12:03 PM",0,0,0,546000,0,0,0,0,0,0,0,0
"May 1, 2024",Bánh mì,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),40000,,"May 2, 2024 7:00 AM",0,0,0,0,40000,0,0,0,0,0,0,0
"May 1, 2024",Đi chợ,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),225000,,"May 2, 2024 7:01 AM",0,0,0,0,225000,0,0,0,0,0,0,0
"May 2, 2024",Ăn sáng,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),55000,,"May 2, 2024 11:49 AM",0,0,0,0,55000,0,0,0,0,0,0,0
"May 2, 2024",Nước trái cây,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),115000,Blue cafe với chị 3,"May 2, 2024 11:50 AM",0,0,0,0,115000,0,0,0,0,0,0,0
"May 2, 2024",Nước,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),65000,,"May 2, 2024 9:33 PM",0,0,0,0,65000,0,0,0,0,0,0,0
